id,pace,shooting,passing,dribbling,defending,physical
141111,69,71,58,68,35,70
146377,72,63,62,70,50,71
147846,45,42,60,59,67,75
156164,60,42,58,61,68,70
156675,46,22,54,56,66,76
156683,66,65,66,65,66,67
157515,68,58,66,64,67,70
157528,76,65,64,70,53,69
158221,59,46,58,46,66,74
159581,65,67,58,63,39,71
160292,41,64,67,64,67,65
162053,54,26,52,51,67,75
162056,49,66,56,62,44,79
162900,39,49,69,67,60,73
163670,66,40,64,64,65,72
164610,43,60,60,61,66,72
164637,40,41,62,54,66,80
165908,69,61,65,64,67,77
166114,60,69,66,63,34,79
167519,71,55,66,66,65,74
169158,48,36,61,54,68,67
169575,58,38,58,61,72,70
170305,52,57,62,62,69,69
171364,78,59,64,70,63,70
172613,61,69,70,69,57,59
172648,36,39,59,54,69,71
173815,50,58,48,48,64,88
174547,56,40,62,57,68,65
174732,60,58,68,64,63,76
175598,43,64,62,59,65,79
175613,50,40,55,58,66,77
176608,76,64,66,69,42,58
176790,76,63,66,71,44,65
176849,65,45,55,57,66,74
176992,62,52,65,61,66,74
177741,67,47,66,59,61,73
178140,46,34,49,40,69,72
178297,69,49,65,65,66,74
178421,62,59,66,68,38,56
178461,71,53,65,65,68,75
178510,67,43,68,66,63,67
179731,66,59,69,67,62,70
179800,75,56,61,67,64,66
179899,67,60,67,70,64,71
179931,72,46,50,42,67,79
182412,61,54,54,55,67,75
182694,71,45,61,64,65,70
183442,74,68,68,70,45,65
183527,66,52,63,68,66,72
183691,68,58,70,66,65,66
183741,77,51,63,69,63,68
183924,72,36,61,66,63,77
183973,60,40,55,49,67,73
184242,68,61,67,68,61,69
184287,74,60,65,69,36,51
185018,66,66,70,65,60,68
185109,77,56,62,62,66,77
186101,59,25,46,43,66,75
186267,75,54,64,68,63,67
186352,56,32,53,49,66,78
186449,59,62,66,61,63,79
186513,68,65,65,65,66,70
186541,53,48,59,59,67,72
186559,57,61,67,68,60,68
186745,73,58,69,73,44,60
187110,66,54,62,65,64,78
187298,52,48,52,54,67,70
187498,68,66,69,67,39,63
187896,58,68,68,68,29,62
188352,68,62,66,61,62,76
188383,52,68,66,62,65,74
188621,71,57,68,70,65,72
189311,72,54,67,67,63,75
189383,53,65,70,66,63,70
189412,66,60,63,64,66,69
189490,71,65,69,69,61,71
189541,75,36,58,66,66,73
189833,76,40,59,62,62,78
189924,71,42,58,61,66,81
190015,72,54,64,66,41,67
190160,45,53,58,53,64,80
190408,71,67,63,66,61,67
190602,35,37,41,47,69,73
190747,64,66,54,64,31,61
190852,74,63,61,74,26,59
190982,74,65,64,69,31,59
191083,53,67,50,61,29,73
191252,81,61,61,64,61,78
191333,90,56,58,71,60,68
191431,67,57,67,64,67,72
192020,82,54,62,69,53,66
192328,91,62,60,70,29,61
192431,58,51,67,60,58,72
192617,77,58,65,67,63,76
192840,50,66,53,55,32,77
193081,43,36,52,56,66,69
193250,80,50,62,68,63,72
193426,79,67,61,71,39,66
193645,72,63,66,68,59,69
193688,53,50,50,51,68,71
193701,70,67,55,65,40,71
194163,61,47,65,64,66,73
194726,73,48,64,68,66,66
194885,66,54,61,63,70,62
195258,66,57,62,61,67,74
195286,73,63,62,69,40,66
196339,64,49,64,67,63,70
197716,74,66,60,66,38,75
197996,65,54,66,62,64,76
198103,43,29,42,44,66,79
198171,76,64,64,72,33,48
198235,88,62,60,68,26,62
198394,69,61,69,69,40,50
198642,41,45,46,44,67,74
199159,66,63,69,67,60,72
199510,42,69,52,55,28,80
199537,69,39,62,61,66,73
200236,43,37,49,45,65,83
200574,63,35,47,42,69,71
200601,74,64,68,67,57,70
201079,87,50,67,67,58,77
201301,46,40,50,49,67,73
201346,68,68,52,66,33,75
202041,79,64,60,73,40,70
202162,58,44,55,53,67,74
202171,61,46,59,57,67,74
202304,66,63,67,66,63,71
202524,63,61,58,56,65,76
202749,72,41,60,44,65,80
203315,84,55,59,66,61,70
203327,39,70,57,59,21,77
203603,69,54,65,71,59,66
203699,68,66,60,65,26,70
203756,45,66,50,49,42,79
203795,51,28,46,47,66,78
203798,69,53,62,56,66,79
203803,83,65,57,64,31,72
203820,59,57,63,63,65,74
203933,52,26,44,38,67,76
204442,65,57,66,64,67,71
204920,79,52,59,62,66,74
206129,71,53,62,68,65,67
206628,53,42,60,63,67,68
207898,73,65,50,65,27,76
208857,48,23,47,40,67,79
208923,69,63,68,68,64,71
209194,40,23,37,37,69,72
209413,49,50,57,53,67,82
209637,67,45,49,49,65,80
209737,54,55,64,66,68,64
210028,63,45,59,67,66,79
210031,61,67,53,64,34,74
210241,81,43,60,65,63,75
210466,48,34,54,55,66,75
210566,77,62,65,73,28,46
211240,79,58,61,73,40,54
211328,56,28,36,48,67,69
211446,41,51,44,40,66,79
211745,69,54,61,62,64,75
211746,59,61,66,68,58,75
212014,78,55,65,65,63,66
212377,64,60,64,66,68,69
212608,75,34,55,61,64,72
213375,73,50,62,67,59,70
213922,55,40,50,49,63,85
214021,65,33,48,47,67,71
214198,69,58,64,65,64,76
214201,80,60,69,70,38,50
214371,78,40,62,65,64,72
214390,66,64,68,68,59,65
214392,90,64,60,67,43,57
214420,63,51,66,66,67,67
214480,33,39,37,40,68,80
214615,67,67,55,67,26,69
215118,57,63,71,65,59,56
215368,75,60,62,67,61,67
215708,67,54,63,64,65,83
215760,67,72,71,69,47,64
216037,46,29,42,54,67,74
216138,56,50,63,64,59,81
216377,53,71,44,52,38,81
217086,74,68,62,67,61,72
217653,48,51,61,59,67,72
222235,70,49,59,60,66,75
222273,79,57,68,67,64,65
223122,51,32,54,58,69,71
223426,69,29,48,46,68,74
223581,65,57,67,67,62,66
223726,75,62,66,73,65,66
223730,66,68,51,64,27,69
224140,72,50,57,57,65,85
224358,70,63,66,71,36,60
224604,70,29,50,60,67,70
225606,71,67,63,72,25,47
225664,74,64,65,69,54,66
227443,35,61,68,65,55,61
227840,61,57,68,68,63,72
227866,67,68,61,64,34,78
228861,74,67,49,63,36,76
228887,48,32,44,45,67,83
229108,64,66,70,68,42,54
229201,55,44,67,63,62,76
229845,67,56,66,69,59,68
230287,69,72,54,65,23,63
230991,87,66,62,71,40,49
231027,68,58,68,74,46,43
232380,72,69,64,67,39,68
232462,69,65,66,69,37,72
232511,70,31,53,66,67,67
232789,83,65,54,73,23,63
232861,66,61,65,69,38,67
235091,75,65,53,68,27,74
235201,79,58,64,72,60,64
235420,75,51,64,65,67,64
236191,74,65,55,68,34,66
238137,82,33,61,65,61,77
238682,66,58,64,63,63,76
238692,40,50,59,52,63,84
238989,73,68,65,67,31,63
240133,52,66,51,58,24,80
243945,60,48,53,56,68,75
244213,74,63,64,68,29,60
246696,82,30,43,47,68,70
247069,49,47,44,47,65,77
247671,83,55,64,69,59,53
248009,64,65,65,70,57,65
245155,85,58,63,77,49,69
247458,73,43,59,62,62,66
242429,75,53,66,68,61,73
250807,76,62,57,68,29,58
233727,75,60,60,68,22,61
228790,77,37,58,65,62,67
251756,71,64,61,69,62,74
224021,78,60,61,70,31,56
230975,74,63,54,69,31,66
233315,72,63,65,65,44,62
235916,57,25,40,49,68,72
236938,83,63,54,70,21,67
237840,71,53,64,69,52,61
237982,75,55,61,73,30,43
239464,62,50,59,51,66,70
241171,76,37,54,52,64,73
241741,77,56,61,72,36,52
245158,83,66,60,67,33,70
223979,77,64,60,74,35,46
229911,76,32,54,68,67,71
233487,79,62,65,71,56,67
235059,82,52,58,71,35,59
235338,79,50,59,71,62,66
237662,72,61,65,66,61,68
239028,84,57,61,73,36,53
239307,78,57,64,70,35,49
239350,83,54,61,69,30,44
240922,68,66,51,65,35,54
242490,59,57,59,65,63,68
243011,69,47,63,63,62,69
245810,57,24,46,51,62,78
246732,80,65,54,69,21,67
214701,64,42,48,50,67,71
215195,82,65,62,68,37,62
220693,63,45,56,63,67,71
220940,63,62,69,64,61,67
221908,83,64,61,70,32,55
222937,72,60,65,66,62,62
223756,61,62,59,64,66,72
225266,75,56,67,70,54,58
226130,67,49,62,64,67,71
227700,74,45,54,42,63,74
227740,41,24,40,38,68,72
229536,78,66,59,68,35,61
232985,79,60,67,70,42,69
233705,66,55,61,67,63,70
233954,86,40,54,65,63,60
235521,65,63,64,70,61,57
237321,71,64,54,66,30,70
240040,82,59,61,70,31,56
241233,73,40,60,67,66,57
241551,74,44,57,65,63,59
245159,60,34,46,50,67,63
216483,85,61,58,71,36,49
224838,64,43,58,58,64,75
225853,73,58,64,69,64,67
228151,68,50,63,69,57,64
229942,55,28,41,44,65,75
232658,58,38,55,58,65,75
233152,75,30,52,60,64,74
233808,69,63,56,62,35,65
235670,73,60,66,70,55,60
236020,67,35,54,55,66,67
236458,62,41,46,45,69,68
237469,84,37,57,65,62,78
238759,72,46,52,65,64,77
239762,73,33,56,65,65,70
241093,66,52,60,62,65,75
243015,67,29,37,42,67,70
252139,66,60,64,68,51,63
205291,59,60,67,68,57,71
208302,76,60,62,66,62,78
213089,86,65,56,69,28,56
214877,70,60,67,67,49,75
220230,34,24,52,48,67,73
221336,66,56,68,70,54,44
228120,79,52,66,71,62,68
229648,72,31,62,60,63,73
229883,78,64,56,67,26,67
230829,77,34,57,66,64,61
230834,66,41,49,46,67,70
231733,68,58,64,69,41,44
231886,77,57,58,67,65,80
243716,81,67,56,72,31,59
246834,73,64,62,73,26,55
211857,70,35,56,55,66,71
213933,75,50,64,68,66,72
214318,72,66,65,69,29,72
215443,85,58,62,71,41,64
216265,66,63,50,69,27,84
217794,89,55,62,67,62,66
220569,80,60,61,69,52,64
220708,78,66,58,71,21,64
221197,86,60,60,67,43,70
222410,67,49,56,56,65,70
223255,76,44,57,63,64,65
224995,89,40,56,64,60,63
225636,67,31,54,56,67,71
225955,58,67,50,64,28,71
226686,59,47,64,63,64,75
226787,78,60,63,70,22,55
228017,64,65,60,63,26,65
232439,71,57,63,65,64,66
232643,77,34,56,64,65,71
236273,80,56,61,68,61,68
237429,58,24,45,43,68,72
237635,89,54,55,71,27,50
237647,69,60,67,69,57,62
239669,78,67,61,69,33,55
243339,63,64,66,66,64,67
243887,78,59,61,68,57,64
244112,86,64,49,73,22,58
245172,57,27,39,38,68,71
204164,63,37,55,59,66,73
207916,75,60,63,68,60,67
207956,79,57,63,68,66,79
208111,72,43,60,61,65,72
210217,57,48,54,57,67,72
211623,77,59,62,69,29,59
212158,85,64,49,64,28,69
213301,79,59,60,72,48,50
213957,69,54,64,67,57,71
214291,71,39,61,68,65,68
216025,69,51,67,66,42,55
219684,86,60,57,71,48,62
220126,71,29,46,46,66,73
223594,62,34,45,50,65,73
224504,69,61,65,70,35,64
224511,71,36,50,64,66,62
224962,89,64,57,75,27,51
225040,82,52,65,70,61,72
225202,68,55,64,63,64,74
225273,82,59,61,67,59,72
225327,57,26,37,43,66,72
227622,58,48,65,70,48,63
228310,75,27,46,55,66,71
230906,71,69,65,68,56,73
232823,77,60,65,69,61,68
234196,71,55,68,72,50,57
237214,60,32,50,46,64,77
237453,81,63,47,60,33,74
238636,66,56,61,63,63,75
242673,64,62,69,68,46,65
246118,68,42,58,65,65,63
246406,53,24,37,31,69,71
247215,66,64,66,66,54,63
248777,77,39,53,66,64,68
251899,61,45,64,58,64,72
201978,61,63,53,62,39,73
204626,76,45,62,66,63,67
206053,86,63,59,71,32,67
212988,66,44,59,62,64,77
219680,52,33,51,48,66,72
220122,79,39,58,61,63,62
220886,57,44,58,58,66,71
223637,89,58,59,67,56,53
225115,72,58,66,68,62,66
229677,62,49,56,60,66,79
232477,80,50,62,68,63,68
239179,68,39,52,54,66,72
239928,67,26,45,45,67,71
252085,57,37,47,45,66,71
194785,63,33,53,59,65,74
198175,71,65,61,66,32,69
198702,63,65,64,66,64,77
200746,65,58,64,62,68,71
202808,75,60,61,66,67,69
204322,83,56,62,68,34,69
205232,64,50,65,68,57,69
205911,73,17,43,58,67,68
208462,45,52,59,52,66,74
210713,81,54,63,65,61,66
211437,67,64,65,63,62,69
212374,71,50,64,67,56,69
213204,77,58,61,71,41,59
213509,51,28,40,36,67,73
213530,56,44,66,66,64,75
214175,55,48,60,56,63,74
214200,77,32,59,55,62,62
216288,71,48,59,63,63,77
217709,45,34,31,37,68,73
220895,73,54,62,72,60,64
225849,80,57,58,69,55,65
226405,70,56,55,62,65,77
227936,63,48,62,69,65,68
229065,42,24,55,48,66,73
229179,81,59,60,71,27,64
229625,71,61,52,62,33,74
233140,80,58,64,70,57,63
233670,64,63,68,56,66,72
234463,80,63,61,73,31,40
235280,60,37,40,46,65,78
235890,59,47,59,60,66,65
237538,69,59,62,67,61,76
239048,81,58,62,69,33,42
239388,56,48,53,60,67,68
246015,77,42,59,54,66,70
252314,81,63,63,69,29,58
189544,52,39,50,44,65,76
189551,38,47,58,55,63,78
192496,59,37,49,45,66,73
198624,69,21,48,60,65,74
200779,77,70,45,62,23,75
201484,78,60,64,68,55,64
201869,60,53,67,68,62,64
204152,74,56,60,64,64,73
204761,61,36,46,43,66,70
205048,82,60,62,69,41,66
205584,70,31,43,53,65,73
206606,55,65,50,57,32,78
209618,59,60,65,64,64,69
209890,55,35,48,51,66,75
209935,51,27,43,44,65,78
210269,68,56,62,64,68,73
210361,37,35,56,50,68,68
212156,78,66,59,67,28,65
213993,57,67,55,63,30,67
218651,75,61,50,66,38,77
220805,80,58,67,68,34,47
223370,73,68,62,68,27,66
224187,77,66,63,72,46,68
227584,69,52,63,68,64,65
229212,67,58,64,65,63,82
233643,65,39,49,48,64,78
237591,50,27,50,57,66,74
190583,64,64,53,60,30,77
190962,48,30,39,38,63,81
192559,57,35,41,41,68,72
192582,46,55,60,58,64,79
193422,71,67,54,65,31,62
198903,69,45,53,53,65,71
201523,51,28,62,48,69,73
201527,84,36,57,62,59,66
204763,73,54,68,62,61,70
205752,81,61,61,71,41,50
206219,73,39,56,60,64,70
207618,53,29,41,42,66,72
208432,52,53,56,57,63,79
210488,63,67,68,70,43,56
211955,61,44,55,60,64,77
214990,89,58,63,59,63,68
215786,59,43,58,58,66,73
217758,78,65,55,65,37,72
219746,74,54,64,64,61,64
221736,77,62,60,69,50,66
226576,82,64,60,67,36,62
230982,69,67,47,64,25,67
234281,81,65,65,74,24,53
251152,58,34,42,43,69,64
52340,32,54,49,45,68,73
104476,38,60,69,66,59,69
118646,61,68,63,70,35,69
137461,54,65,69,67,53,69
140423,42,36,45,36,65,71
143751,66,43,59,65,66,67
145014,64,41,60,60,64,73
146121,65,66,56,63,39,71
150894,32,46,62,51,65,70
151270,49,65,68,68,43,60
152107,41,48,58,56,66,67
155964,63,65,63,67,41,67
158370,44,69,56,56,37,72
159566,58,65,71,62,61,65
161725,42,44,42,46,67,68
162315,49,46,59,56,65,72
162407,53,46,56,58,64,78
162512,49,32,49,47,64,80
162886,50,45,54,48,66,73
163396,73,66,53,64,44,72
170231,46,31,50,52,67,65
170309,57,66,51,59,35,69
170472,71,56,60,65,63,71
170592,54,49,57,58,67,75
170636,55,37,46,46,65,70
171721,49,42,52,48,64,75
172561,68,55,63,64,64,74
173337,32,50,64,52,67,69
173671,44,37,42,45,66,76
173673,62,61,66,70,62,65
173834,62,50,62,62,66,67
173891,74,66,59,66,59,78
176357,53,55,59,63,67,78
176907,41,62,69,69,36,57
178589,69,52,61,63,65,77
179687,72,57,63,66,64,68
180593,78,65,57,70,47,70
181010,46,56,55,57,64,84
181013,49,51,70,69,56,67
181343,69,52,65,66,63,62
181381,60,54,62,61,63,77
181559,34,44,64,63,67,68
182094,61,51,55,57,63,77
182883,82,64,56,66,40,70
183138,67,38,43,58,64,82
183486,67,62,64,70,48,63
184229,74,50,62,62,62,76
184283,67,46,59,62,66,70
184852,59,51,40,42,64,78
184878,81,65,51,67,33,74
186550,71,52,63,65,61,71
186979,58,53,67,67,66,69
187550,66,53,60,61,65,76
187701,68,55,62,64,64,66
188346,45,38,53,48,67,67
188724,67,55,63,64,64,75
189054,46,68,61,63,43,65
189141,73,65,58,68,31,61
189730,56,50,58,58,64,86
189885,77,59,62,71,39,57
189944,76,39,59,64,64,74
190021,79,67,61,69,47,68
190079,70,64,65,68,38,57
190332,71,57,62,71,60,59
190790,59,27,41,51,66,71
191378,51,65,67,70,59,63
191843,66,45,53,58,68,71
191990,68,53,66,71,66,61
192169,44,57,70,62,55,70
192346,60,58,68,65,63,66
192439,72,59,62,67,62,79
192912,73,58,63,70,35,63
193252,71,53,64,66,65,69
193358,69,67,65,74,44,48
193427,80,63,64,67,48,65
193475,64,50,67,67,69,62
193482,71,68,63,72,34,57
194086,65,34,59,62,66,64
194349,76,65,58,69,36,63
194717,72,67,67,66,33,60
196948,67,62,65,69,58,67
197391,75,60,64,64,62,72
197896,57,34,50,52,65,77
198178,60,32,54,56,66,71
198330,71,59,62,66,62,69
198377,75,58,64,65,61,72
199053,73,65,46,64,36,64
199572,63,66,68,67,60,73
199747,74,45,65,65,62,67
200235,46,69,44,51,30,76
200553,82,61,58,69,30,70
200895,67,66,66,67,57,67
200981,86,62,58,64,39,67
201408,78,45,60,60,64,70
202064,73,66,65,67,64,65
202170,61,42,57,57,63,76
202754,68,48,59,59,65,69
202974,86,58,66,63,60,70
203216,82,45,58,67,63,69
203309,85,60,58,68,34,65
205465,66,65,58,64,41,76
205676,69,39,54,52,66,77
206635,71,62,64,66,57,69
207741,73,63,50,67,23,73
208455,71,55,62,64,63,72
208521,31,33,49,42,67,71
211850,76,69,64,69,33,66
211870,77,67,64,70,32,64
211880,68,49,66,61,62,68
213327,59,28,34,40,69,75
213338,80,59,65,70,51,65
213878,78,66,57,70,22,46
214063,51,42,56,58,69,71
214091,74,61,68,66,62,75
214319,46,37,53,50,68,73
214406,42,29,41,38,67,71
214837,41,69,43,56,28,82
214987,77,30,56,65,64,69
215072,79,37,58,72,61,55
215092,53,40,57,58,67,64
215594,68,55,63,59,65,71
215999,54,25,39,48,66,75
216017,59,51,56,63,67,67
216260,86,52,61,67,52,71
216273,61,60,59,63,64,83
216534,80,57,62,68,42,64
216709,57,37,35,45,69,70
217021,65,64,44,61,32,72
217990,69,46,59,61,66,76
221050,73,49,62,62,65,66
221378,57,50,58,53,65,75
221713,74,53,61,65,65,73
221847,67,63,68,64,65,64
222197,74,48,59,63,62,62
222969,59,44,66,68,63,70
223857,89,63,56,68,28,72
224391,54,31,41,49,64,74
224420,74,59,62,67,56,70
224611,77,64,56,66,30,67
225715,74,61,63,68,38,61
226033,85,48,61,61,61,65
226757,55,23,39,43,66,64
227412,81,50,57,65,64,78
228205,68,33,43,51,68,70
228897,79,49,57,60,64,64
229129,72,66,63,70,44,57
229380,53,65,67,66,59,71
230306,54,38,47,46,66,69
231563,67,67,50,68,22,59
232295,44,32,39,45,65,73
232374,70,61,65,67,55,68
232376,70,57,64,63,65,76
232620,66,61,65,69,39,66
232622,42,69,48,61,29,66
232728,74,32,61,67,64,67
232875,49,52,67,66,64,77
232919,50,59,67,65,60,69
234482,69,58,62,65,60,77
238015,68,67,65,70,42,66
238657,71,65,61,64,49,81
238685,66,23,51,55,66,72
239637,87,65,58,67,28,64
239848,42,27,41,38,68,76
240206,81,63,60,70,49,53
240258,60,46,59,61,64,76
240689,71,52,56,63,67,73
241011,83,60,64,67,33,55
242028,65,62,68,68,34,51
242944,39,23,33,37,69,75
244706,73,66,47,62,28,75
246339,64,61,59,61,64,71
247148,54,26,40,42,65,75
247963,35,26,45,41,65,75
248043,60,58,62,67,45,67
248100,68,56,59,66,55,64
248755,59,49,44,49,66,72
241487,84,64,44,62,24,61
245703,61,34,47,42,67,68
236804,78,33,52,63,64,67
233917,89,58,58,70,38,63
240215,70,59,60,73,20,50
230786,42,58,69,66,53,57
234886,63,38,55,58,64,74
240950,66,60,63,68,44,42
242294,56,46,62,63,63,61
231445,72,56,64,69,59,71
233018,79,61,59,66,25,62
233884,68,53,62,64,61,73
235026,82,45,54,65,62,60
244840,87,48,58,65,59,68
252289,67,66,62,71,46,51
233139,66,63,57,62,35,63
234319,63,41,58,65,62,66
251300,53,64,49,60,34,73
208581,78,61,60,71,24,63
212040,66,53,61,63,66,67
222878,84,65,56,68,33,60
223962,68,47,58,65,61,75
227884,89,54,56,70,35,59
228886,80,64,58,65,40,55
229610,74,43,50,59,65,70
230912,75,52,60,68,63,56
231307,82,52,51,65,64,70
232405,65,45,61,60,62,69
233084,74,35,58,63,62,68
233373,85,52,61,68,42,52
236043,68,50,62,66,62,66
238953,74,63,63,68,36,65
239373,68,62,60,67,54,75
239438,71,29,36,38,68,71
239494,56,43,59,62,62,73
239529,84,55,60,68,60,74
240350,85,52,62,67,29,44
241837,72,31,54,64,66,63
241937,73,52,65,67,61,68
242412,62,39,44,46,64,67
243816,72,30,52,59,67,63
245235,82,53,56,65,52,71
246974,76,47,57,70,61,66
247150,76,43,56,64,62,64
248257,66,51,63,59,59,67
213488,75,60,59,70,31,65
215036,68,48,65,63,59,67
220669,84,64,53,67,32,65
225769,68,54,64,64,63,77
228770,46,29,38,36,67,72
229753,69,57,61,65,63,73
231408,89,61,52,70,24,58
231753,71,58,64,66,57,59
232832,74,59,60,70,57,58
233079,59,56,57,65,64,65
233809,64,66,55,63,31,63
234202,87,50,56,75,24,54
235315,76,50,58,68,41,62
238820,81,57,60,66,62,70
239391,74,62,63,69,27,65
240172,57,52,65,67,53,58
241465,58,56,65,67,57,56
242158,76,65,59,70,46,58
242217,74,59,60,70,60,74
247186,78,54,61,70,33,51
248117,79,61,59,68,36,38
225550,58,57,65,70,39,31
228591,72,39,55,62,66,65
232136,54,38,44,43,63,79
232296,68,39,53,66,65,70
234983,73,65,64,67,57,68
236924,52,30,44,44,65,71
237160,75,34,48,53,65,75
237198,85,54,62,67,29,48
237721,67,43,59,62,63,72
237772,76,62,61,67,34,58
239571,78,39,61,64,60,66
242383,72,32,51,51,64,70
242427,68,29,45,39,68,68
244546,71,58,65,65,63,71
248105,45,23,35,34,64,74
251531,52,27,41,39,67,69
252184,70,45,60,67,63,65
213449,88,51,61,64,57,66
213835,77,58,63,65,60,74
219951,66,56,66,63,60,67
225734,92,62,55,65,57,66
227982,58,55,63,62,56,67
228058,58,52,53,54,68,75
229175,75,38,60,67,63,64
229477,72,60,65,68,37,56
229873,76,41,58,64,63,69
231103,64,47,59,64,63,63
235398,76,56,66,67,38,60
236474,85,62,57,68,42,68
236943,95,46,54,57,63,65
237758,75,57,58,65,60,70
240795,60,31,46,39,64,76
241089,81,60,58,65,33,63
243456,76,63,51,66,48,68
245242,71,52,59,66,62,64
204324,83,59,60,69,47,62
209264,77,64,56,70,23,60
210046,74,67,63,68,38,65
212287,50,44,49,46,64,75
212493,79,63,62,71,28,51
212997,71,58,64,69,61,62
213147,77,51,65,62,64,73
213659,70,45,55,61,64,75
222215,85,63,65,67,58,72
228870,60,29,51,52,65,70
229118,65,53,63,65,64,68
229923,78,62,56,72,29,53
230638,79,64,60,68,23,71
232849,76,47,57,58,61,74
233642,67,50,60,67,61,64
236877,71,51,62,66,60,66
238354,55,25,41,47,65,70
238647,86,55,63,61,61,66
239095,68,38,62,62,63,65
240156,81,57,58,69,34,58
244252,62,31,42,48,64,72
248004,61,27,38,52,64,71
199890,80,60,61,66,59,63
204849,72,63,58,65,35,71
205961,60,45,63,66,63,61
206469,84,62,63,71,44,48
210108,72,65,62,66,41,63
211228,69,60,66,65,61,66
211901,73,55,63,71,51,57
211928,67,57,64,65,63,73
213090,57,25,38,47,66,73
213543,58,36,49,50,66,73
215817,50,69,57,62,29,72
216730,68,44,46,41,64,75
216815,42,29,38,43,63,78
220600,69,52,64,62,63,57
221053,76,52,61,69,59,70
222080,77,58,59,69,41,66
222222,72,50,58,58,61,79
224121,77,64,57,63,30,61
224324,74,64,48,60,26,68
224690,55,56,57,58,63,77
225654,66,60,57,70,28,67
225798,83,35,59,70,54,54
227594,87,62,58,65,19,63
227894,57,60,55,61,68,72
232760,76,26,32,42,64,78
234534,65,55,60,68,57,54
238642,68,64,48,64,23,61
240312,66,30,56,49,65,69
244941,73,62,63,67,38,53
247911,70,54,62,65,25,53
204219,51,30,41,53,65,65
209210,41,33,39,39,66,74
210110,69,42,57,61,64,72
211238,76,61,64,67,55,63
212485,59,55,63,66,64,69
213982,65,43,41,51,65,73
216535,87,57,58,63,59,68
217332,65,40,47,49,63,78
219414,76,64,62,64,60,70
221383,78,60,57,69,44,46
222734,79,60,59,65,64,55
223880,60,28,40,49,66,70
224009,76,37,57,64,61,78
224633,59,30,38,37,68,69
229917,72,31,48,62,62,74
230776,54,30,44,43,67,69
231500,68,45,67,63,62,65
232377,76,53,60,67,31,52
232431,66,57,62,66,62,69
232461,71,35,58,54,64,74
234418,82,47,64,66,57,71
235135,73,61,62,64,28,58
240680,75,34,49,64,65,62
244315,71,58,64,65,64,59
250868,65,59,66,64,61,66
252086,69,46,57,66,65,60
163757,66,39,53,52,64,72
199002,63,59,62,68,55,71
202204,73,53,61,64,62,72
202322,55,52,62,56,64,73
202422,66,50,64,65,66,74
203137,58,28,53,56,65,68
205593,72,48,60,66,60,68
206139,51,49,57,58,64,75
206492,71,66,58,65,26,55
208370,61,52,65,69,60,65
208614,37,47,55,56,64,75
208812,74,60,62,64,60,72
210646,71,44,64,64,64,78
211089,64,34,50,50,66,70
211195,68,36,57,59,61,74
212939,51,52,56,58,65,68
213557,67,64,61,66,63,68
214016,87,59,66,68,36,58
214019,70,46,61,61,63,73
214124,55,50,43,39,65,67
214383,88,32,52,58,63,75
215279,65,53,57,60,65,73
215370,64,39,49,47,65,71
216154,54,24,42,48,65,75
220943,79,65,47,62,34,69
221493,63,47,55,58,64,75
221574,86,64,50,70,28,46
223369,71,38,51,62,65,68
224094,52,45,56,55,66,79
224115,75,55,58,61,63,58
228627,78,59,64,64,59,69
232162,71,45,58,65,64,72
238005,53,48,62,63,62,71
239752,62,27,45,47,65,70
239768,79,41,58,64,63,68
242672,68,32,46,43,65,71
251250,82,63,52,72,32,56
252723,76,65,62,65,28,49
200812,62,53,54,60,66,71
201815,74,36,53,63,65,69
203264,50,24,50,55,66,70
205072,69,45,61,60,63,73
205460,49,21,37,41,67,69
208989,81,64,45,65,25,71
211874,61,39,48,41,64,66
214659,53,29,37,48,64,73
215822,61,45,60,59,62,76
216517,66,54,63,65,62,64
221239,70,59,64,61,63,74
221828,72,59,61,64,61,79
222660,61,43,34,39,65,70
223676,73,60,62,67,52,54
224014,76,58,64,69,47,47
235151,67,43,63,61,61,70
240872,73,34,55,64,66,57
246668,64,39,43,43,65,72
189573,75,64,62,66,51,72
194792,72,55,63,66,66,73
198622,76,65,63,67,47,73
201081,67,33,52,50,66,76
201380,77,63,59,67,28,67
203558,75,55,58,63,62,66
204397,68,34,52,53,65,71
205214,75,64,63,68,40,72
205463,72,46,62,66,61,64
205876,77,66,54,65,29,68
205975,77,39,59,60,60,66
206536,62,58,59,62,65,79
207897,71,59,65,64,63,74
208122,74,36,57,62,65,68
209162,70,62,43,62,32,78
210123,68,58,66,64,63,71
211057,75,63,61,67,50,65
211825,76,55,70,69,56,66
213833,41,45,57,60,61,85
217391,68,34,59,68,63,66
219788,82,65,66,71,26,52
221657,81,63,51,64,27,68
222430,86,52,52,67,59,54
223042,74,59,62,68,61,63
225731,71,61,62,64,63,70
225996,73,44,61,57,65,62
229392,77,64,52,64,21,70
232320,64,49,66,69,63,60
232541,77,53,59,67,50,67
233467,81,60,58,69,34,53
234587,74,62,66,69,41,58
235867,71,65,47,56,31,71
238970,79,48,60,67,58,69
239431,69,39,42,66,68,52
240067,71,60,61,68,38,52
243743,80,64,61,69,35,62
243841,76,63,62,68,56,62
104702,63,64,66,67,51,70
122574,57,62,65,65,65,72
125167,57,51,53,55,62,82
142270,58,44,63,59,65,70
144021,72,42,58,63,63,75
148720,48,47,57,60,61,70
152038,71,63,63,67,44,63
152621,59,44,53,49,63,76
